time,close
2024-03-11,69.22
2024-03-12,67.36
2024-03-13,66.35
2024-03-14,65.02
2024-03-15,62.53
2024-03-18,59.67
2024-03-19,62.3
2024-03-20,62.77
2024-03-21,62.58
2024-03-22,61.01
2024-03-25,60.15
2024-03-26,60.05
2024-03-27,60.0
2024-03-28,62.3
2024-03-29,63.58
2024-04-01,65.4
2024-04-02,65.83
2024-04-03,64.92
2024-04-04,65.64
2024-04-05,64.97
2024-04-08,65.88
2024-04-09,63.97
2024-04-10,59.72
2024-04-11,63.54
2024-04-12,62.63
2024-04-15,61.1
2024-04-16,65.88
2024-04-17,66.31
2024-04-19,66.59
2024-04-22,68.26
2024-04-23,66.35
2024-04-24,66.35
2024-04-25,66.78
2024-04-26,66.83
2024-05-02,69.93
2024-05-03,69.26
2024-05-06,71.03
2024-05-07,68.79
2024-05-08,70.65
2024-05-09,70.46
2024-05-10,70.17
2024-05-13,69.41
2024-05-14,69.03
2024-05-15,72.56
2024-05-16,77.81
2024-05-17,83.3
2024-05-20,85.11
2024-05-21,83.54
2024-05-22,84.97
2024-05-23,86.4
2024-05-24,88.26
2024-05-27,85.45
2024-05-28,88.36
2024-05-29,87.36
2024-05-30,88.55
2024-05-31,93.56
2024-06-03,97.14
2024-06-04,97.86
2024-06-05,98.76
2024-06-06,104.06
2024-06-07,104.3
2024-06-10,106.36
2024-06-11,106.36
2024-06-12,105.5
2024-06-13,104.3
2024-06-14,104.3
2024-06-17,104.49
2024-06-18,103.82
2024-06-19,104.35
2024-06-20,105.3
2024-06-21,105.26
2024-06-24,105.16
2024-06-25,104.97
2024-06-26,105.5
2024-06-27,106.45
2024-06-28,105.97
2024-07-01,105.97
2024-07-02,107.33
2024-07-03,107.38
2024-07-04,107.04
2024-07-05,106.65
2024-07-08,106.99
2024-07-09,106.94
2024-07-10,104.84
2024-07-11,100.38
2024-07-12,94.85
2024-07-15,95.97
2024-07-16,95.92
2024-07-17,96.85
2024-07-18,96.46
2024-07-19,96.46
2024-07-22,96.22
2024-07-23,96.12
2024-07-24,95.92
2024-07-25,95.97
2024-07-26,100.38
2024-07-29,99.16
