time,close
2024-03-11,15.3
2024-03-12,15.62
2024-03-13,15.91
2024-03-14,16.38
2024-03-15,16.02
2024-03-18,15.41
2024-03-19,15.73
2024-03-20,15.8
2024-03-21,16.02
2024-03-22,15.95
2024-03-25,15.77
2024-03-26,15.91
2024-03-27,17.0
2024-03-28,16.89
2024-03-29,16.71
2024-04-01,16.6
2024-04-02,16.71
2024-04-03,16.53
2024-04-04,16.53
2024-04-05,16.38
2024-04-08,15.91
2024-04-09,15.91
2024-04-10,15.55
2024-04-11,15.55
2024-04-12,15.95
2024-04-15,14.87
2024-04-16,14.58
2024-04-17,14.43
2024-04-19,14.0
2024-04-22,14.36
2024-04-23,14.25
2024-04-24,14.69
2024-04-25,14.51
2024-04-26,14.76
2024-05-02,14.54
2024-05-03,14.43
2024-05-06,14.94
2024-05-07,15.3
2024-05-08,15.37
2024-05-09,15.16
2024-05-10,15.05
2024-05-13,15.05
2024-05-14,15.12
2024-05-15,15.26
2024-05-16,15.26
2024-05-17,15.48
2024-05-20,16.17
2024-05-21,15.99
2024-05-22,15.73
2024-05-23,15.66
2024-05-24,15.37
2024-05-27,15.08
2024-05-28,15.3
2024-05-29,15.16
2024-05-30,15.34
2024-05-31,15.91
2024-06-03,15.73
2024-06-04,15.99
2024-06-05,15.77
2024-06-06,16.02
2024-06-07,16.38
2024-06-10,17.1
2024-06-11,16.85
2024-06-12,16.74
2024-06-13,16.71
2024-06-14,16.02
2024-06-17,16.24
2024-06-18,16.17
2024-06-19,16.24
2024-06-20,15.99
2024-06-21,16.09
2024-06-24,15.19
2024-06-25,15.7
2024-06-26,15.55
2024-06-27,15.55
2024-06-28,15.88
2024-07-01,15.73
2024-07-02,15.8
2024-07-03,15.8
2024-07-04,15.73
2024-07-05,16.02
2024-07-08,16.13
2024-07-09,16.09
2024-07-10,15.73
2024-07-11,15.7
2024-07-12,15.59
2024-07-15,15.52
2024-07-16,15.52
2024-07-17,14.65
2024-07-18,14.97
2024-07-19,14.65
2024-07-22,14.51
2024-07-23,14.14
2024-07-24,14.33
2024-07-25,14.36
2024-07-26,14.43
2024-07-29,14.43
2024-07-30,14.47
2024-07-31,14.43
2024-08-01,13.82
2024-08-02,13.93
2024-08-05,12.95
2024-08-06,13.1
2024-08-07,13.1
2024-08-08,13.13
2024-08-09,13.5
2024-08-12,13.68
2024-08-13,13.35
2024-08-14,13.21
2024-08-15,13.06
2024-08-16,13.6
2024-08-19,13.86
2024-08-20,13.86
2024-08-21,13.86
2024-08-22,13.82
2024-08-23,13.71
2024-08-26,13.71
2024-08-27,13.57
2024-08-28,13.35
2024-08-29,13.24
2024-08-30,13.35
2024-09-04,13.28
2024-09-05,13.31
2024-09-06,13.42
2024-09-09,13.35
2024-09-10,13.06
2024-09-11,12.95
2024-09-12,13.02
2024-09-13,13.02
2024-09-16,12.91
2024-09-17,13.02
2024-09-18,13.29
2024-09-19,13.33
2024-09-20,13.37
2024-09-23,13.33
2024-09-24,13.41
2024-09-25,13.53
2024-09-26,13.64
2024-09-27,13.64
2024-09-30,13.76
2024-10-01,13.64
2024-10-02,13.53
2024-10-03,13.29
2024-10-04,13.26
2024-10-07,13.26
2024-10-08,13.41
2024-10-09,13.49
2024-10-10,13.37
2024-10-11,13.64
2024-10-14,13.57
2024-10-15,13.33
2024-10-16,13.41
