time,close
2024-03-27,29.48
2024-04-22,30.47
2024-05-22,23.1
2024-07-23,29.48
2024-08-05,30.96
2024-08-19,30.96
2024-08-22,30.96
2024-08-28,27.52
2024-08-29,25.55
2024-08-30,22.11
2024-09-25,24.67
2024-10-01,24.86
2024-11-22,25.06
2024-11-28,25.16
2024-11-29,28.89
2024-12-27,26.04
2024-12-31,26.04
2025-01-23,26.53
2025-02-18,26.53
2025-02-26,27.03
2025-02-27,27.12
2025-03-12,27.62
2025-03-24,28.5
2025-04-25,28.4
2025-05-21,25.55
2025-06-18,25.55
2025-06-24,28.5
2025-07-23,28.5
2025-08-29,28.5
2025-09-30,28.5
2025-10-08,28.5
2025-10-27,28.5
2025-11-27,28.5
2025-12-26,26.0
2025-12-31,24.3
2026-01-14,24.3
2026-01-19,25.0
2026-01-30,21.3
2026-02-02,21.3
2026-02-03,20.5
2026-02-04,17.5
2026-02-09,19.5
2026-02-11,22.4
2026-02-12,25.0
2026-02-13,27.5
2026-03-06,31.0
2026-03-27,30.0
2026-04-03,25.5
2026-04-29,26.5
2026-05-28,30.4
2026-06-19,25.9
2026-06-26,29.5
2026-07-20,25.1
