time,close
2024-03-11,5.92
2024-03-12,5.8
2024-03-13,5.98
2024-03-14,5.99
2024-03-15,5.99
2024-03-18,5.84
2024-03-19,5.91
2024-03-20,5.86
2024-03-21,5.84
2024-03-22,5.79
2024-03-25,5.79
2024-03-26,5.77
2024-03-27,5.77
2024-03-28,5.7
2024-03-29,5.7
2024-04-01,5.7
2024-04-02,5.79
2024-04-03,5.78
2024-04-04,5.67
2024-04-05,5.6
2024-04-08,5.67
2024-04-09,5.7
2024-04-10,5.66
2024-04-11,5.6
2024-04-12,5.56
2024-04-15,5.57
2024-04-16,5.66
2024-04-17,5.56
2024-04-19,5.17
2024-04-22,5.12
2024-04-23,5.13
2024-04-24,5.19
2024-04-25,5.18
2024-04-26,5.27
2024-05-02,5.3
2024-05-03,5.3
2024-05-06,5.29
2024-05-07,5.29
2024-05-08,5.33
2024-05-09,5.34
2024-05-10,5.35
2024-05-13,5.51
2024-05-14,5.53
2024-05-15,5.53
2024-05-16,5.54
2024-05-17,5.55
2024-05-20,5.69
2024-05-21,5.59
2024-05-22,5.56
2024-05-23,5.51
2024-05-24,5.46
2024-05-27,5.61
2024-05-28,5.63
2024-05-29,5.63
2024-05-30,5.63
2024-05-31,5.57
2024-06-03,5.6
2024-06-04,5.6
2024-06-05,5.6
2024-06-06,5.62
2024-06-07,5.62
2024-06-10,5.6
2024-06-11,5.6
2024-06-12,5.6
2024-06-13,5.6
2024-06-14,5.54
2024-06-17,5.54
2024-06-18,5.56
2024-06-19,5.49
2024-06-20,5.55
2024-06-21,5.56
2024-06-24,5.53
2024-06-25,5.52
2024-06-26,5.49
2024-06-27,5.56
2024-06-28,5.74
2024-07-01,5.8
2024-07-02,5.75
2024-07-03,5.53
2024-07-04,5.56
2024-07-05,5.59
2024-07-08,5.8
2024-07-09,5.82
2024-07-10,6.11
2024-07-11,6.14
2024-07-12,6.2
2024-07-15,6.18
2024-07-16,6.08
2024-07-17,5.97
2024-07-18,5.86
2024-07-19,5.67
2024-07-22,5.62
2024-07-23,5.55
2024-07-24,5.63
2024-07-25,5.63
2024-07-26,5.7
2024-07-29,5.7
2024-07-30,5.7
2024-07-31,6.09
2024-08-01,6.23
2024-08-02,6.13
2024-08-05,5.78
2024-08-06,5.86
2024-08-07,5.79
2024-08-08,5.81
2024-08-09,5.81
2024-08-12,5.77
2024-08-13,5.77
2024-08-14,5.77
2024-08-15,5.91
2024-08-16,5.97
2024-08-19,5.84
2024-08-20,5.8
2024-08-21,5.79
2024-08-22,5.76
2024-08-23,5.76
2024-08-26,5.83
2024-08-27,5.8
2024-08-28,5.8
2024-08-29,5.71
2024-08-30,5.74
2024-09-04,5.7
2024-09-05,5.71
2024-09-06,5.7
2024-09-09,5.69
2024-09-10,5.91
2024-09-11,5.91
2024-09-12,5.91
2024-09-13,5.84
2024-09-16,5.78
2024-09-17,5.79
2024-09-18,5.76
2024-09-19,5.77
2024-09-20,5.76
2024-09-23,5.77
2024-09-24,5.82
2024-09-25,5.87
2024-09-26,5.94
2024-09-27,5.92
2024-09-30,5.99
2024-10-01,6.06
2024-10-02,5.91
2024-10-03,5.83
2024-10-04,5.83
2024-10-07,5.85
2024-10-08,5.91
2024-10-09,6.04
2024-10-10,6.06
2024-10-11,5.99
2024-10-14,5.96
2024-10-15,5.96
2024-10-16,5.94
2024-10-17,5.89
2024-10-18,5.92
2024-10-21,5.88
2024-10-22,5.88
2024-10-23,5.79
2024-10-24,5.92
2024-10-25,5.92
2024-10-28,5.95
2024-10-29,5.94
2024-10-30,5.92
2024-10-31,5.96
2024-11-01,5.92
2024-11-04,5.88
2024-11-05,6.01
2024-11-06,6.2
2024-11-07,6.1
2024-11-08,6.0
2024-11-11,5.97
2024-11-12,5.9
2024-11-13,5.94
2024-11-14,5.88
2024-11-15,5.87
2024-11-18,5.91
2024-11-19,5.9
2024-11-20,5.89
2024-11-21,5.89
2024-11-22,5.87
2024-11-25,5.87
2024-11-26,5.96
2024-11-27,5.94
2024-11-28,5.92
2024-11-29,5.95
2024-12-02,5.95
2024-12-03,5.95
2024-12-04,5.95
2024-12-05,5.97
2024-12-06,5.96
2024-12-09,5.96
2024-12-10,5.96
2024-12-11,6.18
2024-12-12,6.09
2024-12-13,5.97
2024-12-16,5.96
2024-12-17,5.96
2024-12-18,6.03
2024-12-19,5.98
2024-12-20,5.97
2024-12-23,5.96
2024-12-24,6.01
2024-12-25,6.02
2024-12-26,5.97
2024-12-27,5.96
2024-12-30,5.96
2024-12-31,5.96
2025-01-02,5.97
2025-01-03,5.95
2025-01-06,5.96
2025-01-07,5.95
2025-01-08,5.92
2025-01-09,5.91
2025-01-10,5.92
2025-01-13,5.92
2025-01-14,5.95
2025-01-15,5.96
2025-01-16,5.95
2025-01-17,5.95
2025-01-20,5.94
2025-01-21,5.93
2025-01-22,5.92
2025-01-23,5.92
2025-01-24,5.88
2025-02-03,5.91
2025-02-04,6.03
2025-02-05,6.03
2025-02-06,6.01
2025-02-07,6.07
2025-02-10,6.06
2025-02-11,5.99
2025-02-12,6.04
2025-02-13,6.04
2025-02-14,6.09
2025-02-17,6.13
2025-02-18,6.08
2025-02-19,6.06
2025-02-20,6.14
2025-02-21,6.16
2025-02-24,6.1
2025-02-25,6.06
2025-02-26,6.06
2025-02-27,6.04
2025-02-28,6.04
2025-03-03,6.06
2025-03-04,6.02
2025-03-05,6.02
2025-03-06,5.99
2025-03-07,5.95
2025-03-10,5.9
2025-03-11,5.93
2025-03-12,5.92
2025-03-13,5.9
2025-03-14,5.88
2025-03-17,5.97
2025-03-18,5.97
2025-03-19,5.98
2025-03-20,6.01
2025-03-21,6.08
2025-03-24,6.1
2025-03-25,6.52
2025-03-26,6.78
2025-03-27,6.62
2025-03-28,6.51
2025-03-31,6.54
2025-04-01,6.67
2025-04-02,6.86
2025-04-03,6.83
2025-04-04,7.11
2025-04-08,6.62
2025-04-09,6.16
2025-04-10,6.59
2025-04-11,6.85
2025-04-14,6.76
2025-04-15,6.72
2025-04-16,6.69
2025-04-17,7.15
2025-04-18,7.56
2025-04-21,7.36
2025-04-22,7.87
2025-04-23,7.8
2025-04-24,7.89
2025-04-25,7.83
2025-04-28,7.81
2025-04-29,7.78
2025-05-05,8.03
2025-05-06,7.83
2025-05-07,7.87
2025-05-08,7.99
2025-05-09,7.88
2025-05-12,7.96
2025-05-13,8.42
2025-05-14,8.34
2025-05-15,8.23
2025-05-16,8.18
2025-05-19,8.18
2025-05-20,8.32
2025-05-21,8.38
2025-05-22,8.38
2025-05-23,8.6
2025-05-26,8.62
2025-05-27,8.82
2025-05-28,9.04
2025-05-29,9.3
2025-05-30,9.13
2025-06-02,9.26
2025-06-03,9.21
2025-06-04,9.04
2025-06-05,9.13
2025-06-06,9.08
2025-06-09,9.0
2025-06-10,9.17
2025-06-11,9.48
2025-06-12,9.39
2025-06-13,9.63
2025-06-16,9.82
2025-06-17,9.72
2025-06-18,9.61
2025-06-19,9.45
2025-06-20,9.92
2025-06-23,9.9
2025-06-24,9.75
2025-06-25,9.87
2025-06-26,9.79
2025-06-27,9.66
2025-06-30,9.62
2025-07-01,9.5
2025-07-02,9.52
2025-07-03,9.63
2025-07-04,10.0
2025-07-07,10.05
2025-07-08,10.5
2025-07-09,10.35
2025-07-10,10.35
2025-07-11,10.75
2025-07-14,10.95
2025-07-15,10.6
2025-07-16,10.75
2025-07-17,10.65
2025-07-18,10.4
2025-07-21,10.2
2025-07-22,10.4
2025-07-23,10.3
2025-07-24,10.45
2025-07-25,11.15
2025-07-28,11.75
2025-07-29,11.3
2025-07-30,11.8
2025-07-31,12.6
2025-08-01,12.6
2025-08-04,12.65
2025-08-05,12.3
2025-08-06,12.45
2025-08-07,12.45
2025-08-08,12.35
2025-08-11,12.4
2025-08-12,12.05
2025-08-13,11.8
2025-08-14,11.9
2025-08-15,11.35
2025-08-18,11.6
2025-08-19,11.55
2025-08-20,11.35
2025-08-21,11.5
2025-08-22,11.5
2025-08-25,11.4
2025-08-26,11.8
2025-08-27,11.65
2025-08-28,11.6
2025-08-29,11.65
2025-09-03,11.55
2025-09-04,11.6
2025-09-05,11.4
2025-09-08,11.3
2025-09-09,11.05
2025-09-10,10.7
2025-09-11,10.1
2025-09-12,10.15
2025-09-15,9.98
2025-09-16,9.65
2025-09-17,9.75
2025-09-18,9.75
2025-09-19,9.79
2025-09-22,9.58
2025-09-23,9.68
2025-09-24,9.93
2025-09-25,10.15
2025-09-26,10.2
2025-09-29,10.1
2025-09-30,9.82
2025-10-01,9.86
2025-10-02,9.7
2025-10-03,9.55
2025-10-06,9.63
2025-10-07,9.49
2025-10-08,9.5
2025-10-09,9.36
2025-10-10,9.61
2025-10-13,10.1
2025-10-14,10.1
2025-10-15,9.85
2025-10-16,9.95
2025-10-17,9.81
2025-10-20,9.13
2025-10-21,8.66
