time,close
2024-03-11,48.76
2024-03-12,48.58
2024-03-14,46.99
2024-03-15,47.17
2024-03-18,47.17
2024-03-19,48.58
2024-03-21,48.58
2024-03-22,47.88
2024-03-25,48.76
2024-04-01,49.65
2024-04-02,48.23
2024-04-03,48.23
2024-04-04,47.96
2024-04-05,50.09
2024-04-08,50.36
2024-04-09,51.42
2024-04-10,51.42
2024-04-11,50.98
2024-04-15,51.42
2024-04-17,50.54
2024-04-19,48.5
2024-04-22,48.58
2024-04-23,47.96
2024-04-24,48.32
2024-04-25,48.32
2024-04-26,48.32
2024-05-02,50.54
2024-05-03,48.76
2024-05-06,49.65
2024-05-07,48.76
2024-05-08,48.76
2024-05-09,48.41
2024-05-10,48.32
2024-05-14,49.47
2024-05-16,48.32
2024-05-17,48.32
2024-05-20,47.17
2024-05-21,46.01
2024-05-23,47.61
2024-05-24,45.75
2024-05-27,45.22
2024-05-28,44.86
2024-05-29,45.92
2024-05-30,44.33
2024-05-31,46.19
2024-06-03,46.37
2024-06-04,44.24
2024-06-05,46.1
2024-06-06,44.6
2024-06-07,44.42
2024-06-10,44.15
2024-06-12,43.89
2024-06-13,44.6
2024-06-14,44.33
2024-06-17,43.89
2024-06-18,43.98
2024-06-19,45.22
2024-06-20,45.13
2024-06-21,45.22
2024-06-24,44.77
2024-06-25,44.51
2024-06-26,44.42
2024-06-27,45.13
2024-06-28,43.89
2024-07-01,43.89
2024-07-02,45.22
2024-07-03,46.01
2024-07-04,44.51
2024-07-05,44.6
2024-07-08,44.6
2024-07-09,44.42
2024-07-10,45.66
2024-07-11,44.6
2024-07-12,44.68
2024-07-15,45.92
2024-07-16,46.1
2024-07-17,44.86
2024-07-18,44.77
2024-07-19,44.77
2024-07-22,44.33
2024-07-23,44.78
2024-07-24,44.78
2024-07-25,44.78
2024-07-29,43.61
2024-07-30,43.43
2024-07-31,44.78
2024-08-01,45.32
2024-08-02,45.67
2024-08-05,45.67
2024-08-06,43.93
2024-08-07,43.97
2024-08-08,43.97
2024-08-09,44.46
2024-08-12,44.78
2024-08-13,44.78
2024-08-14,45.49
2024-08-15,45.22
2024-08-16,44.73
2024-08-19,44.69
2024-08-20,44.69
2024-08-21,44.33
2024-08-22,45.14
2024-08-23,45.05
2024-08-27,44.96
2024-08-28,43.88
2024-08-29,43.88
2024-09-04,43.7
2024-09-05,43.88
2024-09-06,46.03
2024-09-09,43.7
2024-09-10,45.4
2024-09-11,45.22
2024-09-12,46.48
2024-09-13,43.48
2024-09-16,43.7
