time,close
2024-03-11,20.2
2024-03-12,20.4
2024-03-13,20.81
2024-03-14,20.5
2024-03-15,20.34
2024-03-18,20.0
2024-03-19,20.13
2024-03-20,20.27
2024-03-21,20.44
2024-03-22,20.64
2024-03-25,20.4
2024-03-26,20.64
2024-03-27,20.67
2024-03-28,20.64
2024-03-29,20.44
2024-04-01,20.34
2024-04-02,20.54
2024-04-03,20.23
2024-04-04,20.0
2024-04-05,19.9
2024-04-08,20.0
2024-04-09,20.2
2024-04-10,20.03
2024-04-11,20.2
2024-04-12,20.23
2024-04-15,19.26
2024-04-16,19.15
2024-04-17,18.92
2024-04-19,18.78
2024-04-22,18.92
2024-04-23,18.65
2024-04-24,19.46
2024-04-25,19.29
2024-04-26,19.19
2024-05-02,19.15
2024-05-03,19.36
2024-05-06,19.8
2024-05-07,20.37
2024-05-08,20.74
2024-05-09,20.57
2024-05-10,20.57
2024-05-13,20.4
2024-05-14,20.4
2024-05-15,21.08
2024-05-16,21.35
2024-05-17,21.35
2024-05-20,21.62
2024-05-21,21.52
2024-05-22,21.15
2024-05-23,21.93
2024-05-24,21.48
2024-05-27,21.48
2024-05-28,21.67
2024-05-29,21.26
2024-05-30,21.0
2024-05-31,21.26
2024-06-03,21.56
2024-06-04,21.78
2024-06-05,21.74
2024-06-06,21.78
2024-06-07,21.78
2024-06-10,21.78
2024-06-11,21.63
2024-06-12,22.0
2024-06-13,21.93
2024-06-14,21.63
2024-06-17,21.89
2024-06-18,21.85
2024-06-19,21.82
2024-06-20,21.82
2024-06-21,21.59
2024-06-24,21.33
2024-06-25,21.33
2024-06-26,21.48
2024-06-27,21.44
2024-06-28,21.04
2024-07-01,21.07
2024-07-02,21.33
2024-07-03,21.37
2024-07-04,21.33
2024-07-05,21.3
2024-07-08,21.41
2024-07-09,21.56
2024-07-10,21.52
2024-07-11,21.44
2024-07-12,21.18
2024-07-15,21.15
2024-07-16,21.15
2024-07-17,20.96
2024-07-18,21.11
2024-07-19,20.96
2024-07-22,20.85
2024-07-23,20.66
2024-07-24,20.59
2024-07-25,20.33
2024-07-26,20.4
2024-07-29,20.74
2024-07-30,20.74
2024-07-31,20.22
2024-08-01,19.85
2024-08-02,20.26
2024-08-05,19.29
2024-08-06,19.55
2024-08-07,19.36
2024-08-08,19.03
2024-08-09,19.36
2024-08-12,19.21
2024-08-13,18.88
2024-08-14,18.92
2024-08-15,18.73
2024-08-16,19.03
2024-08-19,19.21
2024-08-20,19.18
2024-08-21,19.44
2024-08-22,19.14
2024-08-23,19.36
2024-08-26,19.32
2024-08-27,19.14
2024-08-28,19.1
2024-08-29,19.03
2024-08-30,18.95
2024-09-04,18.77
2024-09-05,18.62
2024-09-06,18.88
2024-09-09,19.03
2024-09-10,18.69
2024-09-11,18.84
2024-09-12,18.66
2024-09-13,18.58
2024-09-16,18.47
2024-09-17,18.77
2024-09-18,18.66
2024-09-19,18.77
2024-09-20,19.07
2024-09-23,19.1
2024-09-24,19.21
2024-09-25,19.47
2024-09-26,19.36
2024-09-27,19.36
2024-09-30,19.59
2024-10-01,19.88
2024-10-02,19.55
2024-10-03,19.47
2024-10-04,19.47
2024-10-07,19.62
2024-10-08,20.03
2024-10-09,20.44
2024-10-10,20.26
2024-10-11,20.29
2024-10-14,20.11
2024-10-15,20.18
2024-10-16,20.14
2024-10-17,20.26
2024-10-18,20.03
2024-10-21,19.88
2024-10-22,19.81
2024-10-23,19.66
2024-10-24,19.66
2024-10-25,19.66
2024-10-28,19.88
2024-10-29,20.11
2024-10-30,20.07
2024-10-31,19.99
2024-11-01,19.73
2024-11-04,19.55
2024-11-05,19.7
2024-11-06,20.03
2024-11-07,20.03
2024-11-08,20.07
2024-11-11,20.59
2024-11-12,20.44
2024-11-13,20.11
2024-11-14,19.55
2024-11-15,19.25
2024-11-18,19.18
2024-11-19,18.92
2024-11-20,19.03
2024-11-21,19.21
2024-11-22,19.4
2024-11-25,19.55
2024-11-26,19.59
2024-11-27,19.55
2024-11-28,19.62
2024-11-29,19.88
2024-12-02,19.99
2024-12-03,20.07
2024-12-04,19.85
2024-12-05,20.7
2024-12-06,20.52
2024-12-09,20.55
2024-12-10,20.74
2024-12-11,20.63
2024-12-12,20.44
2024-12-13,20.22
2024-12-16,20.07
2024-12-17,20.07
2024-12-18,20.33
2024-12-19,19.96
2024-12-20,19.85
2024-12-23,20.07
2024-12-24,19.85
2024-12-25,20.18
2024-12-26,20.07
2024-12-27,19.96
2024-12-30,19.88
