time,close
2024-03-11,14.02
2024-03-12,13.96
2024-03-13,14.5
2024-03-14,14.53
2024-03-15,14.63
2024-03-18,14.37
2024-03-19,14.31
2024-03-20,14.79
2024-03-21,14.88
2024-03-22,15.83
2024-03-25,15.55
2024-03-26,15.93
2024-03-27,15.9
2024-03-28,15.74
2024-03-29,15.8
2024-04-01,15.99
2024-04-02,16.18
2024-04-03,15.58
2024-04-04,15.36
2024-04-05,14.88
2024-04-08,14.88
2024-04-09,15.17
2024-04-10,14.79
2024-04-11,14.66
2024-04-12,14.76
2024-04-15,13.74
2024-04-16,13.23
2024-04-17,12.69
2024-04-19,12.5
2024-04-22,12.76
2024-04-23,12.34
2024-04-24,12.88
2024-04-25,13.2
2024-04-26,12.95
2024-05-02,13.3
2024-05-03,13.1
2024-05-06,13.52
2024-05-07,13.9
2024-05-08,13.87
2024-05-09,13.74
2024-05-10,13.77
2024-05-13,14.02
2024-05-14,14.02
2024-05-15,14.25
2024-05-16,14.28
2024-05-17,14.53
2024-05-20,14.79
2024-05-21,14.79
2024-05-22,14.41
2024-05-23,15.04
2024-05-24,14.6
2024-05-27,15.2
2024-05-28,15.23
2024-05-29,14.98
2024-05-30,14.98
2024-05-31,14.79
2024-06-03,15.1
2024-06-04,15.14
2024-06-05,14.98
2024-06-06,14.98
2024-06-07,15.17
2024-06-10,15.17
2024-06-11,14.76
2024-06-12,14.94
2024-06-13,15.04
2024-06-14,15.04
2024-06-17,15.1
2024-06-18,15.17
2024-06-19,15.14
2024-06-20,14.79
2024-06-21,14.72
2024-06-24,13.96
2024-06-25,14.22
2024-06-26,14.12
2024-06-27,14.18
2024-06-28,14.02
2024-07-01,14.12
2024-07-02,14.28
2024-07-03,14.31
2024-07-04,14.41
2024-07-05,14.47
2024-07-08,14.47
2024-07-09,15.04
2024-07-10,14.82
2024-07-11,14.72
2024-07-12,14.6
2024-07-15,14.91
2024-07-16,14.6
2024-07-17,14.02
2024-07-18,14.41
2024-07-19,14.02
2024-07-22,14.02
2024-07-23,13.87
2024-07-24,14.28
2024-07-25,14.22
2024-07-26,14.34
2024-07-29,14.31
2024-07-30,14.44
2024-07-31,14.44
2024-08-01,13.64
2024-08-02,13.64
2024-08-05,12.88
2024-08-06,13.23
2024-08-07,13.36
2024-08-08,13.2
2024-08-09,13.61
2024-08-12,13.64
2024-08-13,13.45
2024-08-14,13.26
2024-08-15,13.14
2024-08-16,13.64
2024-08-19,13.64
2024-08-20,13.87
2024-08-21,13.87
2024-08-22,13.77
2024-08-23,13.71
2024-08-26,13.71
2024-08-27,13.71
2024-08-28,13.64
2024-08-29,13.45
2024-08-30,13.42
2024-09-04,13.45
2024-09-05,13.42
2024-09-06,13.42
2024-09-09,13.33
2024-09-10,13.2
2024-09-11,13.17
2024-09-12,13.2
2024-09-13,13.07
2024-09-16,12.88
2024-09-17,13.2
2024-09-18,13.17
2024-09-19,13.17
2024-09-20,13.3
2024-09-23,13.17
2024-09-24,13.39
2024-09-25,13.55
2024-09-26,13.52
2024-09-27,13.58
2024-09-30,13.8
2024-10-01,13.8
2024-10-02,13.61
2024-10-03,13.45
2024-10-04,13.45
2024-10-07,13.26
2024-10-08,13.2
2024-10-09,13.3
2024-10-10,13.42
2024-10-11,13.33
2024-10-14,13.07
2024-10-15,12.95
2024-10-16,12.88
2024-10-17,12.95
2024-10-18,13.01
2024-10-21,13.23
2024-10-22,13.17
2024-10-23,13.07
2024-10-24,13.01
2024-10-25,12.98
2024-10-28,13.07
2024-10-29,13.2
2024-10-30,13.01
2024-10-31,12.95
2024-11-01,12.82
2024-11-04,12.56
2024-11-05,12.5
2024-11-06,12.82
2024-11-07,12.76
2024-11-08,12.6
2024-11-11,12.5
2024-11-12,12.34
2024-11-13,12.06
2024-11-14,11.55
2024-11-15,11.68
2024-11-18,11.46
2024-11-19,10.92
2024-11-20,11.07
2024-11-21,11.49
2024-11-22,11.46
2024-11-25,11.87
2024-11-26,11.84
2024-11-27,11.84
2024-11-28,11.96
2024-11-29,11.93
2024-12-02,11.9
2024-12-03,11.87
2024-12-04,11.84
2024-12-05,12.25
2024-12-06,12.09
2024-12-09,12.09
2024-12-10,12.03
2024-12-11,11.8
2024-12-12,11.84
2024-12-13,11.74
2024-12-16,12.06
2024-12-17,12.15
2024-12-18,12.31
2024-12-19,12.18
2024-12-20,12.34
2024-12-23,12.22
2024-12-24,12.25
2024-12-25,12.28
2024-12-26,12.28
2024-12-27,12.28
2024-12-30,12.15
2024-12-31,12.12
2025-01-02,12.06
2025-01-03,11.68
2025-01-06,11.42
2025-01-07,11.52
2025-01-08,11.55
2025-01-09,11.77
2025-01-10,11.8
2025-01-13,11.8
2025-01-14,11.8
2025-01-15,12.03
2025-01-16,12.12
2025-01-17,12.12
2025-01-20,12.03
2025-01-21,12.03
2025-01-22,11.87
2025-01-23,11.99
2025-01-24,12.82
2025-02-03,13.33
2025-02-04,13.45
2025-02-05,13.58
2025-02-06,13.61
2025-02-07,13.64
2025-02-10,13.33
2025-02-11,13.45
2025-02-12,13.68
2025-02-13,14.09
2025-02-14,13.96
2025-02-17,14.25
2025-02-18,14.28
2025-02-19,14.41
2025-02-20,14.28
2025-02-21,14.25
2025-02-24,14.53
2025-02-25,14.53
2025-02-26,14.53
2025-02-27,14.31
2025-02-28,14.44
2025-03-03,14.76
2025-03-04,14.72
2025-03-05,14.47
2025-03-06,14.85
2025-03-07,14.72
2025-03-10,14.56
2025-03-11,14.47
2025-03-12,14.6
2025-03-13,14.47
2025-03-14,14.31
2025-03-17,14.56
2025-03-18,14.37
2025-03-19,14.47
2025-03-20,15.14
2025-03-21,14.76
2025-03-24,14.79
2025-03-25,14.88
2025-03-26,14.66
2025-03-27,14.79
2025-03-28,14.82
2025-03-31,14.91
2025-04-01,15.48
2025-04-02,16.28
2025-04-03,15.17
2025-04-04,14.98
2025-04-08,13.93
2025-04-09,12.98
2025-04-10,13.87
2025-04-11,14.5
2025-04-14,15.48
2025-04-15,15.96
2025-04-16,15.8
2025-04-17,16.69
2025-04-18,17.45
2025-04-21,17.32
2025-04-22,16.69
2025-04-23,17.1
2025-04-24,17.01
2025-04-25,17.17
2025-04-28,16.85
2025-04-29,17.14
2025-05-05,18.33
2025-05-06,18.5
2025-05-07,19.24
2025-05-08,19.59
2025-05-09,19.4
2025-05-12,19.43
2025-05-13,19.08
2025-05-14,19.69
2025-05-15,19.21
2025-05-16,19.93
2025-05-19,20.13
2025-05-20,20.64
2025-05-21,22.06
2025-05-22,21.72
2025-05-23,22.88
2025-05-26,23.83
2025-05-27,24.44
2025-05-28,24.1
2025-05-29,24.3
2025-05-30,24.07
2025-06-02,23.76
2025-06-03,24.37
2025-06-04,25.12
2025-06-05,24.78
2025-06-06,24.44
2025-06-09,23.76
2025-06-10,24.2
2025-06-11,23.08
2025-06-12,23.42
2025-06-13,23.02
